,ID_tab,ID_zam,Zamestnanie,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25
2639,2640,849,územný plánovač/územná plánovačka,0,10,12,0,7,0,0,0,0,2,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0
2640,2641,1474,varietný umelec/varietná umelkyňa,0,1,0,0,25,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2641,2642,647,väzenský dozorca/väzenská dozorkyňa,0,2,1,0,4,0,4,0,0,1,13,0,0,0,0,0,0,3,0,1,0,0,0,0,0
2642,2643,36,včelár/včelárka,0,6,0,0,3,0,0,19,0,1,0,5,0,3,1,0,0,1,0,0,0,0,0,0,0
2643,2644,1061,vedec v oblasti zverolekárstva,0,17,0,0,19,0,3,6,0,0,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0
2644,2645,2114,vedecký pracovník/vedecká pracovníčka v biomedicíne,0,14,0,0,15,0,5,1,0,0,11,0,3,0,1,0,0,1,0,0,0,1,8,0,0
2645,2646,847,vedecký pracovník/vedecká pracovníčka v oblasti behaviorálnych vied,0,22,0,0,25,0,3,1,2,0,3,1,2,0,3,0,0,0,0,9,1,3,1,0,0
2646,2647,1341,vedecký pracovník/vedecká pracovníčka v oblasti komunikácie,0,20,0,0,22,0,4,0,1,3,1,0,5,0,0,0,0,0,0,5,2,2,0,0,0
2647,2648,325,vedecký pracovník/vedecká pracovníčka v oblasti médií,0,21,0,0,24,0,2,0,1,5,0,0,4,0,0,0,0,0,0,7,11,1,0,0,0
2648,2649,2736,vedecký pracovník/vedecká pracovníčka v oblasti ochrany prírodných zdrojov,0,15,0,0,27,0,8,1,0,3,2,6,3,0,8,0,0,0,0,0,0,1,0,0,0
2649,2650,1321,vedecký pracovník/vedecká pracovníčka v oblasti pedológie,0,9,5,0,7,0,1,4,0,2,1,12,0,3,8,0,0,0,0,1,0,1,0,0,0
2650,2651,231,vedecký pracovník/vedecká pracovníčka v oblasti životného prostredia,1,22,8,0,20,1,5,3,1,3,5,0,5,0,6,0,0,2,0,0,0,0,0,0,0
2651,2652,2373,vedecký pracovník/vedecká pracovníčka v poľnohospodárstve,0,16,0,0,26,0,7,2,0,4,5,7,2,1,2,0,0,0,0,0,0,2,0,0,0
2652,2653,1350,vedecký pracovník/vedecká pracovníčka v religionistike,0,15,0,0,25,0,4,0,2,0,2,0,2,0,0,0,0,0,0,1,7,0,0,0,0
2653,2654,779,vedúci dobrovoľníkov/ vedúca dobrovoľníkov,2,5,0,0,12,0,12,0,3,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2654,2655,2166,vedúci lomu/vedúca lomu,0,9,4,0,9,0,7,0,0,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2655,2656,1792,vedúci oddelenia obstarávania/ vedúca oddelenia obstarávania,0,7,0,0,16,0,8,0,0,9,3,0,1,0,0,0,0,0,0,1,1,3,0,0,0
2656,2657,2268,vedúci oddelenia služieb návštevníkom kultúrneho zariadenia/ vedúca oddelenia služieb návštevníkom kultúrneho zariadenia,0,2,0,0,8,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,2658,1745,vedúci ordinácie/vedúca ordinácie,0,5,0,0,5,0,16,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2658,2659,2799,vedúci predstaviteľ/vedúca predstaviteľka záujmovej skupiny,0,9,0,0,35,0,15,0,0,8,0,0,1,0,1,0,0,1,0,4,2,1,0,0,0
2659,2660,1708,vedúci referent/vedúca referentka predaja IT,5,7,0,0,11,0,4,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2660,2661,2320,vedúci rekvizitár/vedúca rekvizitárka,0,6,0,0,24,4,7,7,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2661,2662,21,vedúci šéfkuchár/ vedúca šéfkuchárka,1,8,2,0,12,0,11,4,0,0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2662,2663,2237,vedúci sociálny pracovník/vedúca sociálna pracovníčka,0,4,0,0,22,0,13,0,0,3,17,0,1,0,0,0,0,0,0,2,0,0,2,0,0
2663,2664,2952,vedúci vydania časopisu/vedúci vydania časopisu,1,4,0,0,12,0,6,0,0,2,1,0,5,0,0,0,0,0,0,2,4,0,0,0,0
2664,2665,450,vedúci zmeny/vedúca zmeny v baníctve,0,4,4,0,4,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2665,2666,1722,vedúci/vedúca administratívy v oblasti obrany,0,3,0,0,2,0,11,0,0,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2666,2667,1157,vedúci/vedúca autoservisu,0,1,3,0,15,1,7,0,0,6,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0
2667,2668,2817,vedúci/vedúca bezpečnosti v reštauračnom a hotelovom zariadení,0,6,0,0,8,0,8,1,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2668,2669,697,vedúci/vedúca bezpečnostnej služby,0,7,1,0,2,1,3,0,0,3,16,0,1,1,0,0,0,5,0,1,0,0,0,0,0
2669,2670,2860,vedúci/vedúca čerpacej stanice,0,8,1,0,11,0,11,1,0,2,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2670,2671,853,"vedúci/vedúca čistiarne, žehliarne a práčovne",0,2,0,0,11,0,17,4,0,6,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2671,2672,1994,vedúci/vedúca dielne na konečnú úpravu kože,0,4,9,0,7,0,4,3,0,0,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0
2672,2673,2872,vedúci/vedúca dokladačov tovaru,0,11,0,0,16,0,4,4,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2673,2674,1372,vedúci/vedúca fotopredajne,0,6,0,0,11,0,9,2,0,5,6,0,0,1,0,0,0,0,0,0,4,0,0,0,0
2674,2675,262,vedúci/vedúca herne,0,5,0,0,15,0,16,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2675,2676,1939,vedúci/vedúca hospodárskeho strediska kanalizácie a ČOV,0,5,3,0,5,1,18,1,0,2,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2676,2677,1368,vedúci/vedúca kancelárie,1,4,0,0,7,0,13,0,0,7,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0
2677,2678,2809,vedúci/vedúca kasína,0,2,0,0,4,1,8,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,2679,661,vedúci/vedúca katedry,0,5,0,0,10,0,12,0,4,5,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2679,2680,1861,vedúci/vedúca kníhkupectva,0,6,0,0,19,0,6,0,0,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2680,2681,473,vedúci/vedúca knižnice,0,6,0,0,8,0,10,0,0,2,1,0,2,0,0,0,0,0,0,2,3,0,0,0,0
2681,2682,1746,vedúci/vedúca kontroly letovej prevádzky a koordinácie,1,4,2,0,8,1,4,0,0,1,1,0,0,2,2,0,0,3,0,0,0,0,0,0,0
2682,2683,653,vedúci/vedúca kozmetického salónu,0,4,0,0,21,0,25,0,0,7,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0
2683,2684,1607,vedúci/vedúca kuchynského a kúpeľňového štúdia,0,8,1,0,12,0,8,1,0,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2684,2685,603,vedúci/vedúca leteckej komunikácie a koordinácie frekvencií,0,2,0,0,7,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2685,2686,41,vedúci/vedúca liahne v akvakultúre,0,7,0,0,3,0,13,10,0,1,5,4,0,0,5,0,0,2,0,0,0,0,1,0,0
2686,2687,490,vedúci/vedúca mokrej dielne na spracovanie kože,0,4,9,0,8,0,3,2,0,0,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0
2687,2688,2325,vedúci/vedúca obchodnej prevádzky,0,5,0,0,7,0,10,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2688,2689,591,vedúci/vedúca odbytu,0,6,1,0,13,0,0,0,0,9,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0
2689,2690,1827,vedúci/vedúca oddelenia,0,11,0,0,18,0,21,0,0,23,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2690,2691,2055,vedúci/vedúca oddelenia obchodného domu,0,7,0,0,12,0,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2691,2692,2305,vedúci/vedúca oddelenia služieb zákazníkom,7,25,4,0,58,1,67,5,0,24,11,0,0,2,0,0,0,4,0,1,3,1,1,0,0
2692,2693,1141,vedúci/vedúca ovocinárskej skupiny,1,5,1,0,6,0,12,16,0,5,2,14,0,5,1,0,0,3,0,0,0,1,0,0,0
2693,2694,1148,vedúci/vedúca pálenice,0,11,5,0,3,0,6,6,0,1,8,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2694,2695,1842,vedúci/vedúca palubného personálu,0,4,1,0,10,0,4,1,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2695,2696,2919,vedúci/vedúca pestovania poľnohospodárskych plodín,1,2,0,0,3,0,5,16,0,2,2,16,0,4,2,0,0,2,0,0,0,1,0,0,0
2696,2697,2437,vedúci/vedúca pokladničnej zóny,0,6,0,0,3,0,12,1,0,2,5,0,1,0,0,0,0,1,0,0,0,2,0,0,0
2697,2698,281,vedúci/vedúca popredajného servisu motorových vozidiel,0,6,3,0,8,0,7,0,0,5,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0
2698,2699,1076,vedúci/vedúca postprodukcie,0,3,0,0,5,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2699,2700,2692,vedúci/vedúca práčovne a čistiarne,0,5,0,0,7,0,17,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2700,2701,1166,vedúci/vedúca pracovnej skupiny na vrtnej plošine,0,1,1,0,2,0,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2701,2702,1948,vedúci/vedúca predajne,0,11,0,0,18,0,14,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,2703,1574,vedúci/vedúca predajne audio- a videonosičov,0,5,0,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2703,2704,871,vedúci/vedúca predajne audio- a videotechniky,0,4,0,0,13,0,6,0,0,2,5,0,3,3,1,0,0,0,0,0,2,0,0,0,0
2704,2705,2837,vedúci/vedúca predajne bicyklov,0,6,2,0,12,0,9,1,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2705,2706,1189,vedúci/vedúca predajne chovateľských potrieb,0,5,0,0,12,0,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,2707,2719,vedúci/vedúca predajne cukrárenských výrobkov,0,5,1,0,13,0,6,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,2708,322,vedúci/vedúca predajne domácich spotrebičov,0,4,4,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,2709,571,vedúci/vedúca predajne hračiek,0,4,0,0,10,0,6,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2709,2710,884,vedúci/vedúca predajne klenotov a náramkových hodiniek,0,10,2,0,12,0,7,1,0,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2710,2711,2588,vedúci/vedúca predajne kozmetiky a parfumov,0,4,0,0,13,0,6,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2711,2712,2776,vedúci/vedúca predajne kvetov a záhradníckych potrieb,0,4,0,0,13,0,6,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,2713,2115,vedúci/vedúca predajne lahôdok,0,6,1,0,11,0,7,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,2714,1085,vedúci/vedúca predajne mäsa a mäsových výrobkov,0,5,1,0,12,0,6,4,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2714,2715,2174,vedúci/vedúca predajne motorových vozidiel,0,5,2,0,19,0,9,0,0,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2715,2716,1460,vedúci/vedúca predajne nábytku,0,5,1,0,16,0,6,1,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2716,2717,2882,vedúci/vedúca predajne nápojov,0,6,3,0,13,0,7,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,2718,34,vedúci/vedúca predajne obuvi a koženej galantérie,0,5,1,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,2719,1875,vedúci/vedúca predajne odevov,0,5,3,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,2720,2949,vedúci/vedúca predajne okuliarov a optických pomôcok,0,6,0,0,15,0,7,0,0,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2720,2721,1733,vedúci/vedúca predajne ortopedických pomôcok,0,4,0,0,13,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2721,2722,1515,vedúci/vedúca predajne ovocia a zeleniny,0,6,0,0,13,0,6,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,2723,545,vedúci/vedúca predajne pekárenských výrobkov,0,5,2,0,12,0,6,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,2724,2626,vedúci/vedúca predajne počítačov a príslušenstva,2,5,1,0,12,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2724,2725,1308,vedúci/vedúca predajne počítačového softvéru a multimédií,2,4,1,0,13,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2725,2726,1274,vedúci/vedúca predajne podlahových a nástenných krytín,0,5,1,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,2727,2929,vedúci/vedúca predajne použitého tovaru,0,5,0,0,10,0,8,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,2728,2228,vedúci/vedúca predajne remeselníckych potrieb,0,7,0,0,11,1,9,1,0,5,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2728,2729,759,vedúci/vedúca predajne rýb a morských plodov,0,4,0,0,12,0,6,3,0,3,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2729,2730,2622,vedúci/vedúca predajne s drogistickým tovarom a občerstvením,0,6,1,0,8,0,7,2,0,4,7,0,0,0,0,0,0,1,0,1,0,0,2,0,0
2730,2731,55,vedúci/vedúca predajne so sluchovými pomôckami,0,7,0,0,13,0,7,0,0,2,5,0,0,2,1,0,0,0,0,0,0,0,1,0,0
2731,2732,1855,vedúci/vedúca predajne športových potrieb a outdoorového vybavenia,0,5,2,0,12,0,6,0,0,3,5,0,0,0,1,0,0,5,0,0,0,0,0,0,0
2732,2733,1202,vedúci/vedúca predajne starožitností,0,8,0,0,11,0,6,0,0,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2733,2734,739,vedúci/vedúca predajne stavebnín,0,5,2,0,11,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,2735,13,vedúci/vedúca predajne tabaku a tabakových výrobkov,0,6,1,0,10,0,6,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,2736,162,vedúci/vedúca predajne telekomunikačných zariadení,0,4,1,0,11,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,2737,1926,vedúci/vedúca predajne textilu a textilnej galantérie,0,4,4,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,2738,1889,vedúci/vedúca predajne tlače a papiernického tovaru,0,4,0,0,12,0,6,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2738,2739,1684,vedúci/vedúca predajne zbraní a streliva,0,5,1,0,13,0,6,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2739,2740,345,vedúci/vedúca predajne zdravotníckeho tovaru,0,5,0,0,12,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2740,2741,1084,vedúci/vedúca predajne železiarskeho tovaru a farieb,1,4,0,0,11,0,6,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,2742,2600,vedúci/vedúca predstaviteľka územného celku,0,4,0,0,9,0,3,0,0,5,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2742,2743,2582,vedúci/vedúca prevádzky kotvenia klietok v akvakultúre,0,3,0,0,9,1,6,1,0,0,6,5,0,7,2,0,0,1,0,0,0,0,0,0,0
2743,2744,2969,vedúci/vedúca prístavnej prevádzky,0,0,1,0,6,1,14,1,0,0,7,0,1,2,1,0,0,5,0,0,0,0,0,0,0
2744,2745,2631,vedúci/vedúca propagácie,0,13,0,0,9,0,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2745,2746,43,vedúci/vedúca recepcie,0,9,0,0,7,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,2747,2256,vedúci/vedúca sály v kasíne,0,5,0,0,6,1,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,2748,2241,vedúci/vedúca samoobslužnej predajne,1,11,0,0,14,0,9,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2748,2749,2570,vedúci/vedúca sekcie na strednej škole,0,5,0,0,13,0,13,0,6,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2749,2750,1719,vedúci/vedúca skládky,0,6,0,0,5,1,9,2,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2750,2751,600,vedúci/vedúca skladu,0,8,0,0,12,0,17,3,0,3,2,0,6,0,1,0,0,2,0,0,0,0,0,0,0
2751,2752,1501,vedúci/vedúca skladu opracovaných koží,0,3,7,0,5,0,5,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0
2752,2753,619,vedúci/vedúca skladu surovín,0,3,3,0,7,0,4,1,0,2,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0
2753,2754,2397,vedúci/vedúca sladovne,0,6,3,0,4,1,4,1,0,2,5,0,1,4,1,0,0,0,0,0,0,0,0,0,0
2754,2755,1682,vedúci/vedúca stávkovej kancelárie,0,5,0,0,11,0,17,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2755,2756,1253,vedúci/vedúca strediska záchranných služieb,0,11,1,0,25,0,27,0,0,6,16,0,0,0,0,0,0,2,0,3,0,0,1,0,0
2756,2757,1153,vedúci/vedúca ťažobného úseku,0,9,1,0,4,0,9,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2757,2758,2199,vedúci/vedúca technickej správy budov,0,4,7,0,12,0,20,0,0,6,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2758,2759,913,vedúci/vedúca tímu v rýchlom občerstvení,0,1,0,0,8,0,8,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,2760,492,vedúci/vedúca údržby vozidiel,0,3,3,0,7,1,6,2,0,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2760,2761,51,vedúci/vedúca umeleckej produkcie,0,4,0,0,8,0,20,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2761,2762,1552,vedúci/vedúca umelecko-dekoračnej dielne,0,7,0,0,8,0,11,0,0,0,11,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2762,2763,2976,vedúci/vedúca upratovacej služby,0,5,1,0,8,0,13,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,2764,2914,vedúci/vedúca úseku cestnej prepravy,0,6,0,0,5,0,15,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2764,2765,1227,vedúci/vedúca úseku v zoologickej záhrade,0,7,0,0,2,0,10,16,0,0,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0
2765,2766,1725,vedúci/vedúca vinárskej prevádzky,0,5,2,0,5,1,7,1,0,3,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0
2766,2767,500,vedúci/vedúca vydania novín,1,5,0,0,15,0,5,0,0,3,2,0,5,0,0,0,0,0,0,3,4,0,0,0,0
2767,2768,2728,vedúci/vedúca vydavateľstva,1,6,0,0,10,0,7,0,0,10,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
2768,2769,2132,vedúci/vedúca výroby elektrických zariadení,0,11,12,0,8,1,11,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0
2769,2770,2442,vedúci/vedúca výroby krmív pre zvieratá,0,11,3,0,7,2,9,4,0,2,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0
2770,2771,2354,vedúci/vedúca výskumu,1,8,1,0,6,0,8,0,1,2,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0
2771,2772,1439,vedúci/vedúca výskumu a vývoja,0,27,2,0,24,0,14,0,0,12,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2772,2773,1224,vedúci/vedúca vývoja hier,0,0,0,0,5,0,8,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2773,2774,1767,vedúci/vedúca záhradnej výroby,1,5,1,0,13,1,11,18,0,6,3,19,0,4,2,0,0,3,0,0,0,1,0,0,0
2774,2775,1147,vedúci/vedúca zájazdu,3,2,0,0,16,0,5,1,0,0,5,0,3,0,1,0,0,3,0,0,0,0,0,0,0
2775,2776,2903,vedúci/vedúca zdravotníckeho laboratória,1,4,0,0,2,1,9,2,0,2,3,0,0,1,6,0,0,1,0,0,1,0,5,0,0
2776,2777,1528,vedúci/vedúca zmeny v rafinérii,0,5,1,0,4,0,6,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0
2777,2778,2292,vedúci/vedúca zvieracieho hotela,0,2,0,0,11,0,8,13,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
2778,2779,2742,veliteľ/veliteľka,0,1,2,0,5,0,2,0,0,1,8,0,1,2,1,0,0,4,0,0,0,0,0,0,0
2779,2780,2290,veliteľ/veliteľka brigády,0,5,0,0,6,0,9,0,0,1,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0
2780,2781,146,veliteľ/veliteľka flotily,0,3,0,0,3,0,11,0,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0
2781,2782,2511,veliteľ/veliteľka útvaru policajného zboru,0,7,0,0,9,0,2,0,0,2,10,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2782,2783,681,"veľkoobchodník s počítačmi, počítačovými periférnymi zariadeniami a softvérom/veľkoobchodníčka s počítačmi, počítačovými periférnymi zariadeniami a softvérom",1,5,0,0,7,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2783,2784,741,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka,1,6,25,0,10,0,7,0,0,11,0,5,1,0,2,0,0,4,0,0,2,0,1,0,0
2784,2785,2444,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti chemických výrobkov,0,5,0,0,7,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2785,2786,1334,"veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti cukru, čokolády a cukroviniek",0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2786,2787,1962,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti domácich elektrospotrebičov,0,5,1,0,7,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2787,2788,2569,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti dreva a stavebných materiálov,0,5,2,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2788,2789,582,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti elektronických a telekomunikačných zariadení a ich dielov,0,5,1,0,7,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2789,2790,891,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti farmaceutických výrobkov,0,5,0,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2790,2791,2013,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti kancelárskeho nábytku,0,5,1,0,7,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2791,2792,1584,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti kancelárskych strojov a zariadení,0,5,0,0,7,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2792,2793,1381,"veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti kávy, čaju, kakaa a korenín",0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2793,2794,2262,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti kovov a kovových rúd,0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2794,2795,2890,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti kvetov a rastlín,0,5,0,0,7,0,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2795,2796,1103,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti mäsa a mäsových výrobkov,0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2796,2797,1129,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti mliečnych výrobkov a jedlých olejov,0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2797,2798,1273,"veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti nábytku, kobercov a svietidiel",0,5,0,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2798,2799,2702,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti nápojov,0,5,1,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2799,2800,1587,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti náramkových hodiniek a klenotov,0,5,0,0,7,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2800,2801,1890,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti obrábacích strojov,0,5,1,0,7,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2801,2802,2519,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti odevov a obuvi,0,5,1,0,7,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2802,2803,1505,veľkoobchodný sprostredkovateľ/veľkoobchodná sprostredkovateľka v oblasti odpadu a šrotu,0,5,0,0,7,0,3,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
